id,product,category,price,quantity,sale_date
1739,Headphones,Audio,1947.06,7,3/24/2022
1740,Monitor,Accessories,853.33,6,6/26/2020
1741,Smartphone,Electronics,1930.96,3,3/14/2020
1742,Printer,Office Supplies,1184.27,4,11/26/2021
1743,Smartphone,Electronics,1299.74,4,4/3/2022
1744,Mouse,Accessories,1455.03,7,3/26/2022
1745,Printer,Office Supplies,883.01,10,12/12/2020
1746,Smartphone,Electronics,1240.18,4,2/17/2020
1747,Printer,Office Supplies,1477.96,8,2/28/2022
1748,Smartphone,Electronics,1341.58,2,4/19/2023
1749,Keyboard,Accessories,334.11,5,3/12/2023
1750,Headphones,Audio,1320.81,7,10/23/2023
1751,Printer,Office Supplies,376.11,9,11/6/2021
1752,Keyboard,Accessories,1234.74,5,4/6/2022
1753,Smartphone,Electronics,1011.88,10,9/29/2022
1754,Tablet,Electronics,1267.48,2,8/10/2022
1755,Monitor,Accessories,1674.7,3,12/25/2020
1756,Keyboard,Accessories,335.4,10,6/30/2022
1757,Tablet,Electronics,785.24,9,8/13/2021
1758,Smartphone,Electronics,955.51,10,4/24/2021
1759,Headphones,Audio,1524.14,10,10/15/2020
1760,Smartphone,Electronics,661.74,6,4/1/2020
1761,Printer,Office Supplies,217.22,1,1/10/2020
1762,Laptop,Electronics,1994.66,8,3/6/2021
1763,Tablet,Electronics,1739.95,2,5/2/2022
1764,Monitor,Accessories,1254.49,3,6/25/2022
1765,Keyboard,Accessories,208.97,4,9/11/2022
1766,Printer,Office Supplies,1187.04,8,6/15/2021
1767,Laptop,Electronics,478.96,5,3/10/2021
1768,Laptop,Electronics,107.5,3,1/25/2022
1769,Laptop,Electronics,1225.7,5,8/26/2022
1770,Tablet,Electronics,1407.52,5,8/12/2021
1771,Mouse,Accessories,1176.45,1,8/24/2023
1772,Mouse,Accessories,568.36,8,10/6/2020
1773,Smartphone,Electronics,268.39,2,10/1/2022
1774,Tablet,Electronics,1339.67,6,1/26/2020
1775,Tablet,Electronics,425.72,8,12/3/2022
1776,Tablet,Electronics,949.36,3,1/26/2024
1777,Laptop,Electronics,1842.1,9,10/1/2020
1778,Smartphone,Electronics,1453.09,4,2/23/2020
1779,Keyboard,Accessories,607.18,9,3/3/2020
1780,Tablet,Electronics,347.72,3,12/7/2020
1781,Laptop,Electronics,1085.75,6,5/30/2022
1782,Headphones,Audio,1705.57,5,2/7/2022
1783,Laptop,Electronics,1456.47,8,1/5/2024
1784,Mouse,Accessories,1435.81,4,11/19/2020
1785,Keyboard,Accessories,354.37,3,5/17/2021
1786,Tablet,Electronics,912.37,8,5/29/2022
1787,Mouse,Accessories,638.86,5,11/7/2020
1788,Tablet,Electronics,974.48,6,6/9/2022
1789,Monitor,Accessories,602.23,1,9/3/2023
1790,Mouse,Accessories,833.73,6,1/7/2023
1791,Smartphone,Electronics,1189.53,9,9/20/2023
1792,Mouse,Accessories,824.6,2,12/12/2022
1793,Printer,Office Supplies,962.74,1,7/15/2022
1794,Keyboard,Accessories,859.21,7,7/29/2023
1795,Tablet,Electronics,1388.19,5,1/28/2020
1796,Tablet,Electronics,607.95,7,12/1/2023
1797,Laptop,Electronics,1283.9,10,8/27/2022
1798,Laptop,Electronics,1179.06,10,3/5/2022
1799,Smartphone,Electronics,1711.57,10,8/28/2022
1800,Printer,Office Supplies,803.99,2,1/12/2021
1801,Headphones,Audio,451.61,5,4/29/2022
1802,Smartphone,Electronics,192.07,2,6/26/2022
1803,Printer,Office Supplies,1423.95,10,8/10/2022
1804,Keyboard,Accessories,284.99,8,5/25/2021
1805,Monitor,Accessories,1607.31,9,8/9/2023
1806,Printer,Office Supplies,666.12,8,11/14/2020
1807,Headphones,Audio,1828.05,10,8/17/2020
1808,Keyboard,Accessories,1546.28,8,5/7/2023
1809,Laptop,Electronics,1459.12,7,8/6/2023
1810,Mouse,Accessories,910.2,10,10/31/2023
1811,Headphones,Audio,846.44,7,4/11/2021
1812,Keyboard,Accessories,1555.79,3,6/26/2020
1813,Smartphone,Electronics,647.01,1,9/29/2021
1814,Headphones,Audio,1703.61,7,10/13/2023
1815,Keyboard,Accessories,1915.2,2,9/24/2021
1816,Headphones,Audio,387.36,3,1/8/2022
1817,Mouse,Accessories,814.38,1,12/12/2022
1818,Tablet,Electronics,1190.4,4,9/2/2023
1819,Keyboard,Accessories,849.68,10,5/20/2020
1820,Keyboard,Accessories,1563.81,6,9/1/2021
1821,Mouse,Accessories,1267.29,9,4/7/2022
1822,Headphones,Audio,1323.45,6,8/16/2020
1823,Laptop,Electronics,1077.98,3,9/25/2020
1824,Printer,Office Supplies,1434.19,10,5/4/2020
1825,Printer,Office Supplies,660.16,5,10/29/2021
1826,Laptop,Electronics,1896.91,1,1/12/2021
1827,Tablet,Electronics,1328.61,3,2/2/2022
1828,Headphones,Audio,426.38,10,9/29/2021
1829,Monitor,Accessories,52.73,8,3/17/2021
1830,Keyboard,Accessories,158.51,3,12/23/2021
1831,Laptop,Electronics,408.29,1,1/17/2021
1832,Tablet,Electronics,1774.4,6,2/7/2020
1833,Mouse,Accessories,1152.52,7,11/23/2020
1834,Headphones,Audio,936.37,3,7/3/2023
1835,Keyboard,Accessories,474.74,3,2/3/2024
1836,Laptop,Electronics,944.36,3,5/18/2022
1837,Monitor,Accessories,1196.8,6,2/21/2022
1838,Printer,Office Supplies,1862.43,3,5/30/2020
1839,Mouse,Accessories,1973.52,9,2/4/2022
1840,Headphones,Audio,464.59,10,6/9/2023
1841,Headphones,Audio,134.96,9,9/26/2021
1842,Smartphone,Electronics,1240.51,3,5/28/2020
1843,Monitor,Accessories,535.15,7,1/1/2021
1844,Keyboard,Accessories,559.18,4,1/3/2022
1845,Mouse,Accessories,1400.75,10,10/25/2021
1846,Printer,Office Supplies,1632.73,3,1/17/2021
1847,Printer,Office Supplies,1736.62,8,12/14/2021
1848,Keyboard,Accessories,122.82,2,12/8/2022
1849,Mouse,Accessories,1976.49,2,10/15/2023
1850,Monitor,Accessories,1590.84,2,9/10/2020
1851,Tablet,Electronics,91.6,4,4/5/2022
1852,Monitor,Accessories,349.37,4,11/23/2021
1853,Tablet,Electronics,1654.68,4,12/19/2020
1854,Tablet,Electronics,128.17,3,4/22/2023
1855,Mouse,Accessories,1833.5,8,10/16/2023
1856,Laptop,Electronics,1565.1,9,5/21/2022
1857,Printer,Office Supplies,1123.52,3,1/16/2020
1858,Mouse,Accessories,1130.78,5,5/14/2021
1859,Tablet,Electronics,769.37,2,5/6/2021
1860,Smartphone,Electronics,353.48,5,9/7/2022
1861,Printer,Office Supplies,695.9,4,4/26/2020
1862,Smartphone,Electronics,624.71,6,10/1/2023
1863,Printer,Office Supplies,1689.77,5,3/11/2020
1864,Monitor,Accessories,797.99,10,9/24/2023
1865,Headphones,Audio,1722.25,6,12/7/2023
1866,Keyboard,Accessories,654.83,1,3/2/2020
1867,Keyboard,Accessories,223.68,8,12/3/2023
1868,Tablet,Electronics,1261.55,3,7/1/2020
1869,Mouse,Accessories,1748.93,6,8/28/2022
1870,Laptop,Electronics,1166.32,3,8/10/2021
1871,Keyboard,Accessories,713.1,5,6/18/2023
1872,Printer,Office Supplies,293,3,6/30/2020
1873,Tablet,Electronics,1330.58,7,1/10/2022
1874,Monitor,Accessories,555.32,4,11/22/2022
1875,Tablet,Electronics,959.47,6,7/11/2022
1876,Tablet,Electronics,1998.5,7,9/13/2020
1877,Monitor,Accessories,471.26,10,12/15/2023
1878,Printer,Office Supplies,358,1,8/16/2021
1879,Mouse,Accessories,757.41,6,3/9/2023
1880,Mouse,Accessories,571.07,1,10/15/2021
1881,Laptop,Electronics,1190.96,2,9/7/2023
1882,Tablet,Electronics,818.82,5,1/21/2022
1883,Headphones,Audio,524.85,10,3/4/2020
1884,Laptop,Electronics,741.18,10,4/9/2023
1885,Headphones,Audio,985.12,2,12/20/2020
1886,Tablet,Electronics,878.43,5,7/20/2022
1887,Smartphone,Electronics,1953.93,9,10/11/2023
1888,Monitor,Accessories,82.67,3,11/21/2021
1889,Smartphone,Electronics,1676.45,2,9/30/2022
1890,Headphones,Audio,689.41,1,3/22/2023
1891,Laptop,Electronics,804.03,5,9/26/2021
1892,Printer,Office Supplies,1894.1,5,4/17/2023
1893,Tablet,Electronics,1262.63,8,12/11/2023
1894,Monitor,Accessories,1332.45,7,1/4/2021
1895,Printer,Office Supplies,1544.01,6,12/3/2020
1896,Printer,Office Supplies,1967.57,5,9/23/2021
1897,Smartphone,Electronics,1215.89,2,9/22/2023
1898,Laptop,Electronics,376.6,7,12/15/2020
1899,Headphones,Audio,1754.38,4,12/15/2020
1900,Smartphone,Electronics,1672.34,6,8/8/2021
1901,Printer,Office Supplies,223.15,7,7/27/2021
1902,Printer,Office Supplies,324,9,11/19/2023
1903,Headphones,Audio,1388.8,1,3/6/2023
1904,Laptop,Electronics,1799.13,3,10/11/2023
1905,Keyboard,Accessories,1633.5,10,8/5/2020
1906,Headphones,Audio,353.29,7,7/8/2022
1907,Monitor,Accessories,69.76,9,5/9/2020
1908,Smartphone,Electronics,1984.5,9,10/15/2023
1909,Keyboard,Accessories,1074.05,6,2/24/2022
1910,Laptop,Electronics,173.05,5,4/3/2020
1911,Laptop,Electronics,71.82,4,2/7/2023
1912,Headphones,Audio,905.68,5,7/27/2021
1913,Headphones,Audio,1546.4,7,7/30/2021
1914,Tablet,Electronics,1120,1,4/13/2022
1915,Headphones,Audio,1415.14,4,9/1/2022
1916,Printer,Office Supplies,695.68,4,1/30/2024
1917,Monitor,Accessories,715.56,1,12/16/2021
1918,Keyboard,Accessories,1377.72,8,9/2/2022
1919,Printer,Office Supplies,966.99,8,4/27/2023
1920,Printer,Office Supplies,763.19,1,5/30/2021
1921,Monitor,Accessories,1049.15,8,1/2/2024
1922,Monitor,Accessories,899.53,3,3/9/2023
1923,Headphones,Audio,1235.37,6,12/21/2022
1924,Monitor,Accessories,1128.51,6,5/2/2022
1925,Mouse,Accessories,736.14,7,7/7/2020
1926,Mouse,Accessories,1764.4,6,7/9/2022
1927,Printer,Office Supplies,455.01,1,10/8/2023
1928,Smartphone,Electronics,1610.53,4,4/15/2021
1929,Tablet,Electronics,352.45,10,8/28/2021
1930,Laptop,Electronics,224.95,10,4/19/2022
1931,Smartphone,Electronics,1050.16,6,9/17/2021
1932,Tablet,Electronics,1055.63,8,7/24/2020
1933,Printer,Office Supplies,1555.53,3,7/31/2021
1934,Smartphone,Electronics,836.19,2,6/12/2020
1935,Printer,Office Supplies,1506.45,7,2/21/2022
1936,Laptop,Electronics,819.67,1,2/5/2024
1937,Headphones,Audio,105.5,2,7/27/2022
1938,Headphones,Audio,1295.7,4,6/11/2023
1939,Smartphone,Electronics,260.88,1,7/19/2021
1940,Smartphone,Electronics,519.4,4,12/17/2023
1941,Printer,Office Supplies,1767.21,9,2/11/2023
1942,Keyboard,Accessories,1228.01,4,12/25/2020
1943,Smartphone,Electronics,233.67,5,3/12/2023
1944,Keyboard,Accessories,596.3,4,5/3/2020
1945,Mouse,Accessories,1058.37,10,9/4/2023
1946,Tablet,Electronics,670.89,3,7/26/2020
1947,Tablet,Electronics,513.66,10,8/25/2023
1948,Printer,Office Supplies,1380.61,5,10/31/2023
1949,Monitor,Accessories,1373.5,8,7/20/2021
1950,Laptop,Electronics,1388.53,4,12/8/2023
1951,Smartphone,Electronics,1680.97,4,1/5/2023
1952,Printer,Office Supplies,105.95,1,3/11/2022
1953,Monitor,Accessories,1880.96,5,6/23/2020
1954,Monitor,Accessories,254.1,3,5/13/2023
1955,Headphones,Audio,1634.53,9,9/19/2020
1956,Smartphone,Electronics,1993.27,9,5/18/2020
1957,Tablet,Electronics,1453.94,2,3/20/2020
1958,Mouse,Accessories,1005.04,4,11/30/2023
1959,Mouse,Accessories,1008.25,9,11/4/2020
1960,Printer,Office Supplies,1986.87,5,8/31/2022
1961,Laptop,Electronics,147.07,2,5/18/2023
1962,Laptop,Electronics,338.04,8,3/4/2020
1963,Printer,Office Supplies,1450.62,8,1/19/2022
1964,Printer,Office Supplies,427.95,9,5/6/2020
1965,Keyboard,Accessories,266.8,5,12/6/2021
1966,Smartphone,Electronics,1674.76,1,7/22/2022
1967,Mouse,Accessories,979.88,10,5/4/2021
1968,Laptop,Electronics,1720.82,3,11/24/2020
1969,Tablet,Electronics,460.75,3,6/29/2022
1970,Laptop,Electronics,574.42,2,3/11/2020
1971,Mouse,Accessories,494.05,10,6/16/2020
1972,Headphones,Audio,55.95,6,10/25/2020
1973,Printer,Office Supplies,177.47,8,2/21/2023
1974,Headphones,Audio,1261.61,9,1/17/2024
1975,Printer,Office Supplies,625.37,5,8/7/2021
1976,Printer,Office Supplies,535.45,1,7/18/2022
1977,Headphones,Audio,385.05,10,3/10/2022
1978,Printer,Office Supplies,1524.92,7,2/18/2021
1979,Keyboard,Accessories,288.39,6,1/29/2022
1980,Keyboard,Accessories,1458.61,1,11/12/2023
1981,Tablet,Electronics,75.21,4,4/10/2023
1982,Smartphone,Electronics,1365.01,2,7/31/2021
1983,Mouse,Accessories,576.92,8,3/26/2022
1984,Printer,Office Supplies,1417.76,5,9/24/2023
1985,Smartphone,Electronics,1613.49,4,6/27/2020
1986,Printer,Office Supplies,1017.49,9,11/28/2023
1987,Mouse,Accessories,1375.02,3,7/28/2023
1988,Tablet,Electronics,1521.97,3,5/23/2020
1989,Smartphone,Electronics,1864.28,8,2/12/2021
1990,Printer,Office Supplies,737.51,10,9/21/2023
1991,Monitor,Accessories,1387.87,2,1/7/2023
1992,Headphones,Audio,95.8,8,11/4/2021
1993,Keyboard,Accessories,714.48,7,6/27/2023
1994,Tablet,Electronics,531.14,10,2/14/2023
1995,Smartphone,Electronics,703.75,4,6/25/2023
1996,Smartphone,Electronics,546.38,4,1/27/2023
1997,Tablet,Electronics,1069.89,9,2/1/2020
1998,Laptop,Electronics,1573.78,6,6/2/2023
1999,Laptop,Electronics,721.73,7,6/2/2023
2000,Smartphone,Electronics,1212.8,2,4/18/2022
2001,Mouse,Accessories,1799.14,10,4/6/2023
2002,Smartphone,Electronics,1035.81,10,12/25/2023
2003,Mouse,Accessories,231.4,8,7/17/2020
2004,Smartphone,Electronics,805.65,8,10/28/2022
2005,Monitor,Accessories,495.51,5,5/20/2022
2006,Smartphone,Electronics,1034.41,7,5/27/2022
2007,Headphones,Audio,1041.23,8,3/24/2021
2008,Keyboard,Accessories,1612.16,4,10/9/2021
2009,Mouse,Accessories,663.43,3,12/11/2023
2010,Smartphone,Electronics,1238.2,7,11/4/2021
2011,Printer,Office Supplies,950.28,9,4/24/2023
2012,Keyboard,Accessories,567.08,2,7/21/2020
2013,Printer,Office Supplies,1514.14,5,9/3/2022
2014,Smartphone,Electronics,1509.35,2,12/31/2020
2015,Keyboard,Accessories,1651.56,6,9/16/2023
2016,Headphones,Audio,1895.3,1,6/15/2021
2017,Mouse,Accessories,794,7,11/29/2023
2018,Tablet,Electronics,731.99,6,11/21/2020
2019,Headphones,Audio,332.23,7,10/11/2023
2020,Tablet,Electronics,834.78,5,11/21/2022
2021,Printer,Office Supplies,1721.91,4,2/7/2021
2022,Printer,Office Supplies,1363.67,1,7/28/2023
2023,Mouse,Accessories,1952.73,10,4/18/2020
2024,Monitor,Accessories,780.79,3,6/5/2022
2025,Headphones,Audio,1817.64,1,12/3/2020
2026,Smartphone,Electronics,361.25,2,4/19/2022
2027,Monitor,Accessories,618.12,10,12/14/2020
2028,Keyboard,Accessories,1637.03,7,5/1/2020
2029,Keyboard,Accessories,1849.77,4,9/6/2021
2030,Monitor,Accessories,248.69,2,1/28/2020
2031,Monitor,Accessories,1579.58,6,5/19/2020
2032,Headphones,Audio,787.55,9,2/4/2024
2033,Keyboard,Accessories,1670.38,7,7/14/2021
2034,Printer,Office Supplies,1063.38,1,11/30/2021
2035,Headphones,Audio,283.4,5,6/17/2023
2036,Monitor,Accessories,1553.2,7,8/25/2022
2037,Printer,Office Supplies,1593.1,6,7/11/2020
2038,Smartphone,Electronics,282,5,12/12/2023
2039,Tablet,Electronics,750.61,7,4/17/2021
2040,Monitor,Accessories,873.04,5,5/29/2021
2041,Monitor,Accessories,200.41,1,1/25/2020
2042,Keyboard,Accessories,1691.27,10,1/11/2021
2043,Headphones,Audio,789.37,6,12/28/2021
2044,Tablet,Electronics,1080.85,6,6/5/2020
2045,Laptop,Electronics,616.98,3,3/25/2021
2046,Monitor,Accessories,1897.68,8,10/18/2022
2047,Keyboard,Accessories,1706.11,1,4/26/2020
2048,Printer,Office Supplies,758.55,2,8/31/2020
2049,Laptop,Electronics,426.57,1,12/31/2020
2050,Printer,Office Supplies,745.82,2,4/17/2022
2051,Mouse,Accessories,178.79,6,9/23/2022
2052,Tablet,Electronics,779.53,2,2/24/2023
2053,Laptop,Electronics,1912.47,5,2/19/2020
2054,Keyboard,Accessories,1210.43,4,4/5/2021
2055,Keyboard,Accessories,1742.68,5,4/27/2020
2056,Tablet,Electronics,1062.98,10,10/27/2023
2057,Keyboard,Accessories,1923.98,10,10/13/2022
2058,Tablet,Electronics,224,8,12/22/2022
2059,Printer,Office Supplies,1205.23,4,2/19/2021
2060,Tablet,Electronics,1880.72,9,9/27/2022
2061,Printer,Office Supplies,50.58,5,1/9/2023
2062,Keyboard,Accessories,463.57,3,6/19/2023
2063,Monitor,Accessories,1821.35,5,8/14/2020
2064,Printer,Office Supplies,453.52,6,12/22/2020
2065,Smartphone,Electronics,1766.1,7,8/7/2020
2066,Headphones,Audio,932.04,8,2/21/2023
2067,Monitor,Accessories,971.67,4,4/3/2020
2068,Tablet,Electronics,437.16,3,4/19/2022
2069,Monitor,Accessories,182.91,5,7/19/2023
2070,Keyboard,Accessories,1043.28,10,9/14/2020
2071,Tablet,Electronics,1450.11,4,11/1/2021
2072,Smartphone,Electronics,902.15,5,2/15/2020
2073,Keyboard,Accessories,105.12,10,9/30/2023
2074,Smartphone,Electronics,1435.12,4,10/9/2023
2075,Headphones,Audio,1167.55,5,5/15/2022
2076,Printer,Office Supplies,542.73,6,11/21/2021
2077,Headphones,Audio,948.85,5,3/2/2022
2078,Smartphone,Electronics,1561.42,6,2/17/2022
2079,Laptop,Electronics,229.37,3,1/31/2023
2080,Printer,Office Supplies,551.47,9,9/23/2023
2081,Smartphone,Electronics,1444.91,4,3/27/2020
2082,Mouse,Accessories,1215.4,9,11/30/2020
2083,Printer,Office Supplies,65.96,8,11/9/2022
2084,Keyboard,Accessories,1219.04,4,1/7/2022
2085,Smartphone,Electronics,1299.99,9,1/12/2024
2086,Smartphone,Electronics,1483.17,8,1/30/2020
2087,Printer,Office Supplies,534.96,1,1/1/2024
2088,Smartphone,Electronics,1965.76,8,12/16/2023
2089,Headphones,Audio,709.83,8,4/4/2022
2090,Headphones,Audio,642.52,2,6/20/2021
2091,Laptop,Electronics,844.42,10,7/27/2022
2092,Laptop,Electronics,1733.4,5,8/29/2020
2093,Headphones,Audio,217.49,4,5/10/2020
2094,Monitor,Accessories,1950.52,3,9/27/2021
2095,Monitor,Accessories,1550.29,3,7/10/2022
2096,Headphones,Audio,1949.67,10,11/23/2023
2097,Tablet,Electronics,1144.03,5,9/26/2022
2098,Monitor,Accessories,1370.2,7,9/9/2022
2099,Headphones,Audio,875.24,1,6/29/2022
2100,Printer,Office Supplies,389.81,3,7/22/2022
2101,Smartphone,Electronics,1992.51,9,10/2/2021
2102,Smartphone,Electronics,199.83,4,11/9/2023
2103,Monitor,Accessories,1274.99,7,1/13/2021
2104,Mouse,Accessories,121.03,1,9/15/2023
2105,Smartphone,Electronics,737.09,3,5/13/2020
2106,Smartphone,Electronics,1378.29,2,4/14/2022
2107,Laptop,Electronics,836.28,6,1/25/2023
2108,Printer,Office Supplies,1130.16,3,5/16/2022
2109,Monitor,Accessories,263.55,1,3/26/2023
2110,Laptop,Electronics,1270.62,10,3/18/2023
2111,Laptop,Electronics,223.18,2,6/17/2022
2112,Smartphone,Electronics,1507.84,2,4/18/2022
2113,Headphones,Audio,132.62,3,10/10/2021
2114,Tablet,Electronics,302.26,9,7/22/2023
2115,Laptop,Electronics,1504.98,4,8/16/2023
2116,Keyboard,Accessories,754.95,8,10/26/2020
2117,Headphones,Audio,867.03,7,4/5/2023
2118,Keyboard,Accessories,946.7,6,12/30/2021
2119,Monitor,Accessories,1394.18,4,5/16/2022
2120,Tablet,Electronics,684.66,2,3/3/2020
2121,Printer,Office Supplies,1858.68,3,10/26/2023
2122,Tablet,Electronics,639.65,4,9/11/2021
2123,Laptop,Electronics,1248.52,8,5/11/2023
2124,Printer,Office Supplies,1140.16,3,1/21/2023
2125,Monitor,Accessories,628.79,3,5/2/2022
2126,Headphones,Audio,90.91,3,4/16/2021
2127,Mouse,Accessories,1157.28,4,8/16/2021
2128,Laptop,Electronics,318.3,8,6/5/2020
2129,Tablet,Electronics,1290.78,4,5/7/2021
2130,Smartphone,Electronics,738.25,4,3/27/2022
2131,Keyboard,Accessories,956.43,7,1/23/2020
2132,Laptop,Electronics,1947.62,6,1/27/2023
2133,Printer,Office Supplies,167.56,9,9/4/2023
2134,Mouse,Accessories,245.15,1,11/8/2020
2135,Headphones,Audio,1065.34,2,1/29/2022
2136,Keyboard,Accessories,1882.74,1,8/24/2020
2137,Printer,Office Supplies,1352.96,6,9/6/2021
2138,Mouse,Accessories,208.26,10,10/29/2021
2139,Smartphone,Electronics,1989.53,3,6/30/2022
2140,Smartphone,Electronics,599.24,4,2/3/2022
2141,Keyboard,Accessories,991.86,3,2/27/2020
2142,Smartphone,Electronics,1037.64,8,8/30/2021
2143,Laptop,Electronics,873.36,5,12/25/2022
2144,Printer,Office Supplies,175.85,3,7/25/2023
2145,Smartphone,Electronics,1925.05,3,8/16/2020
2146,Headphones,Audio,737.4,1,12/29/2023
2147,Monitor,Accessories,115.77,5,12/5/2023
2148,Laptop,Electronics,1948.53,9,7/7/2020
2149,Smartphone,Electronics,1924.21,3,5/27/2022
2150,Tablet,Electronics,1207.81,8,12/30/2021
2151,Keyboard,Accessories,1817.64,3,5/30/2020
2152,Smartphone,Electronics,1601.75,9,8/20/2020
2153,Printer,Office Supplies,1313.39,8,7/18/2020
2154,Mouse,Accessories,1527.29,7,1/3/2020
2155,Mouse,Accessories,875.06,7,12/6/2023
2156,Headphones,Audio,370.72,7,9/4/2023
2157,Keyboard,Accessories,747.82,2,7/5/2020
2158,Tablet,Electronics,1412.74,9,11/18/2021
2159,Keyboard,Accessories,1366.71,10,11/15/2023
2160,Tablet,Electronics,1145.64,5,6/29/2023
2161,Smartphone,Electronics,438.82,6,12/22/2020
2162,Headphones,Audio,1547.92,8,9/28/2023
2163,Laptop,Electronics,1136.53,2,9/12/2020
2164,Smartphone,Electronics,882.77,3,11/4/2022
2165,Tablet,Electronics,252.69,7,1/21/2024
2166,Headphones,Audio,838.71,3,5/23/2023
2167,Smartphone,Electronics,436.21,2,5/24/2020
2168,Mouse,Accessories,219.51,10,3/31/2023
2169,Laptop,Electronics,1523.19,7,2/1/2020
2170,Laptop,Electronics,855.87,7,10/31/2022
2171,Headphones,Audio,1499.63,10,7/29/2022
2172,Laptop,Electronics,1901.81,7,1/12/2023
2173,Smartphone,Electronics,1474.69,10,8/10/2020
2174,Monitor,Accessories,774.3,8,6/5/2020
2175,Smartphone,Electronics,1705.1,5,6/20/2023
2176,Headphones,Audio,80.33,10,8/1/2023
2177,Mouse,Accessories,874.04,5,9/11/2022
2178,Smartphone,Electronics,220.07,2,11/18/2022
2179,Keyboard,Accessories,1671.66,2,7/6/2022
2180,Headphones,Audio,1812.16,6,6/24/2022
2181,Keyboard,Accessories,832.11,10,10/1/2022
2182,Smartphone,Electronics,137.3,3,8/11/2023
2183,Headphones,Audio,1374.41,9,8/28/2022
2184,Keyboard,Accessories,1102.69,8,11/22/2020
2185,Smartphone,Electronics,1973.02,8,4/30/2023
2186,Tablet,Electronics,1590.24,1,8/16/2023
2187,Laptop,Electronics,536.29,4,10/3/2022
2188,Smartphone,Electronics,1726.01,4,6/3/2021
2189,Smartphone,Electronics,591.13,10,2/23/2022
2190,Laptop,Electronics,1732.29,6,9/17/2023
2191,Laptop,Electronics,942.99,1,12/13/2023
2192,Monitor,Accessories,1099.22,8,11/28/2023
2193,Mouse,Accessories,766.51,6,5/24/2023
2194,Monitor,Accessories,1448.76,2,12/30/2022
2195,Keyboard,Accessories,1422.7,9,6/3/2021
2196,Smartphone,Electronics,750.25,7,7/1/2023
2197,Headphones,Audio,513.06,9,8/25/2021
2198,Laptop,Electronics,396.73,5,12/1/2020
2199,Tablet,Electronics,1930.06,5,1/3/2024
2200,Keyboard,Accessories,1224.89,9,7/25/2023
2201,Printer,Office Supplies,418.35,7,10/4/2020
2202,Headphones,Audio,1556.45,7,3/19/2021
2203,Smartphone,Electronics,1006.45,9,12/15/2022
2204,Laptop,Electronics,327.66,5,5/24/2021
2205,Smartphone,Electronics,1733.93,9,10/20/2021
2206,Laptop,Electronics,309.76,10,10/12/2023
2207,Smartphone,Electronics,161.12,2,9/21/2022
2208,Smartphone,Electronics,1058.26,3,9/1/2020
2209,Keyboard,Accessories,189.1,2,2/20/2023
2210,Monitor,Accessories,1189.08,5,6/11/2021
2211,Tablet,Electronics,1678.78,2,5/8/2023
2212,Tablet,Electronics,1135.89,5,6/23/2022
2213,Printer,Office Supplies,1273.02,1,6/8/2020
2214,Headphones,Audio,512.57,5,12/26/2022
2215,Smartphone,Electronics,282.36,7,10/8/2022
2216,Laptop,Electronics,1413.86,9,2/5/2022
2217,Tablet,Electronics,316.55,8,7/26/2023
2218,Monitor,Accessories,836.8,4,10/8/2022
2219,Monitor,Accessories,1079.8,8,12/10/2020
2220,Headphones,Audio,1409.48,1,7/14/2020
2221,Headphones,Audio,1844.28,4,12/20/2020
2222,Mouse,Accessories,1069.14,2,6/9/2023
2223,Laptop,Electronics,1683.29,7,12/7/2021
